0, _NACCFAM_1
1, _NACCDAD_0
2, _NACCDAD_1
3, _NACCMOM_0
4, _NACCMOM_1
5, _NACCFADM_0
6, _NACCFADM_1
7, _NACCFFTD_0
8, _NACCFFTD_1
9, _NACCADMU_0
10, _NACCADMU_1
11, _NACCFTDM_0
12, _NACCFTDM_1
13, _APOE_33
14, _APOE_34
15, _APOE_32
16, _APOE_44
17, _APOE_42
18, _APOE_22
19, _E4_0
20, _E4_1
21, _E4_2
22, _PARK_0
23, _PARK_1
24, _BRNINJ_0
25, _BRNINJ_1
26, _HYCEPH_0
27, _HYCEPH_1
28, _DEP_0
29, _DEP_1
30, _OTHPSY_0
31, _OTHPSY_1
32, _INCONTF_0
33, _INCONTF_1
34, _INCONTF_2
35, _CVBYPASS_0
36, _CVBYPASS_1
37, _CVBYPASS_2
38, _INCONTU_0
39, _INCONTU_1
40, _INCONTU_2
41, _CVHATT_0
42, _CVHATT_1
43, _CVHATT_2
44, _CVANGIO_0
45, _CVANGIO_1
46, _CVANGIO_2
47, _DIABETES_0
48, _DIABETES_1
49, _DIABETES_2
50, _CVCHF_0
51, _CVCHF_1
52, _CVCHF_2
53, _ABUSOTHR_0
54, _ABUSOTHR_1
55, _ABUSOTHR_2
56, _PSYCDIS_0
57, _PSYCDIS_1
58, _PSYCDIS_2
59, _ALCOHOL_0
60, _ALCOHOL_1
61, _ALCOHOL_2
62, _PDOTHR_0
63, _PDOTHR_1
64, _CBSTROKE_0
65, _CBSTROKE_1
66, _CBSTROKE_2
67, _CVAFIB_0
68, _CVAFIB_1
69, _CVAFIB_2
70, _SEIZURES_0
71, _SEIZURES_1
72, _SEIZURES_2
73, _CVOTHR_0
74, _CVOTHR_1
75, _CVOTHR_2
76, _THYROID_0
77, _THYROID_1
78, _THYROID_2
79, _HYPERCHO_0
80, _HYPERCHO_1
81, _HYPERCHO_2
82, _NACCTBI_0
83, _NACCTBI_1
84, _CBTIA_0
85, _CBTIA_1
86, _CBTIA_2
87, _HEARING_0
88, _HEARING_1
89, _HEARAID_0
90, _HEARAID_1
91, _HEARWAID_0
92, _HEARWAID_1
93, _HEARWAID_8
94, _VISION_0
95, _VISION_1
96, _B12DEF_0
97, _B12DEF_1
98, _B12DEF_2
99, _VISCORR_0
100, _VISCORR_1
101, _VISWCORR_0
102, _VISWCORR_1
103, _VISWCORR_8
104, _MALE
105, _FEMALE
106, _AGE_50_55
107, _AGE_55_60
108, _AGE_60_65
109, _AGE_65_70
110, _AGE_70_75
111, _AGE_75_80
112, _AGE_80_85
113, _AGE_85_90
114, _AGE_90_95
115, _NACCNIHR_1
116, _NACCNIHR_2
117, _NACCNIHR_3
118, _NACCNIHR_4
119, _NACCNIHR_5
120, _NACCNIHR_6
121, _HANDED_L
122, _HANDED_R
123, _HANDED_A
124, _EDU_LHS
125, _EDU_HS
126, _EDU_M
127, _EDU_D
128, _MEMORY_0
129, _MEMORY_05
130, _MEMORY_1
131, _MEMORY_2
132, _MEMORY_3
133, _ORIENT_0
134, _ORIENT_05
135, _ORIENT_1
136, _ORIENT_2
137, _ORIENT_3
138, _JUDGMENT_0
139, _JUDGMENT_05
140, _JUDGMENT_1
141, _JUDGMENT_2
142, _JUDGMENT_3
143, _COMMUN_0
144, _COMMUN_05
145, _COMMUN_1
146, _COMMUN_2
147, _COMMUN_3
148, _HOMEHOBB_0
149, _HOMEHOBB_05
150, _HOMEHOBB_1
151, _HOMEHOBB_2
152, _HOMEHOBB_3
153, _PERSCARE_0
154, _PERSCARE_05
155, _PERSCARE_1
156, _PERSCARE_2
157, _PERSCARE_3
158, _RESIDENC_1
159, _RESIDENC_2
160, _RESIDENC_3
161, _RESIDENC_4
162, _NACCLIVS_1
163, _NACCLIVS_2
164, _NACCLIVS_3
165, _NACCLIVS_4
166, _NACCLIVS_5
167, _MARISTAT_1
168, _MARISTAT_2
169, _MARISTAT_3
170, _MARISTAT_4
171, _MARISTAT_5
172, _MARISTAT_6
